"use_for_analysis","CYR_Keyfield","JDay","Date","DoY","CYR","WYR","Season","Month","Day","Time","Segment","Site","Latitude","Longitude","area_sampled","cat","class","common_name","species","occur","total_count","den","median_count","temp","DO","DO_percent","sal_venice_cat","sal","pH","H2S","water_depth","sed_depth","ave_sav","total_ave_sg","total_ave_ma","prop_sg","prop_ma","ave_tt","ave_hw","ave_sf","ave_rm","SAV_ave_sed_depth","ave_max_canopy_height","bottom_canopy","diet_shrimp","diet_crab","fSeason","fSite","fCYR","Date2","diet_items","fDiet_presence"
"Standard","C-2024-9-5-35",7158,2024-09-05,249,2024,2025,"WET",9,5,0.597916666666667,"Seg2",35,25.48034,-80.34022,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.4,9.76,138.1,"mesohaline",11.29,8.39,NA,93,32,20,13.4,3,0.67,0.15,0.3,13.1,0,0,16.5,11.5,456.2,0,1,"WET","35","2024",2024-09-05,1,"food"
"Standard","C-2024-9-5-36",7158,2024-09-05,249,2024,2025,"WET",9,5,0.617361111111111,"Seg2",36,25.47972,-80.34032,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.6,10.6,150.8,"mesohaline",10.9,8.45,NA,83,21,42.5,35.8,2.2,0.842352941176471,0.0517647058823529,0.2,35.6,0,0,14.5,13.5,409.5,0,4,"WET","36","2024",2024-09-05,4,"food"
"Standard","C-2024-9-6-1",7159,2024-09-06,250,2024,2025,"WET",9,6,0.377083333333333,"Seg1",1,25.6292,-80.28881,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,29.9,5.95,86.9,"mesohaline",17.64,8.01,NA,83,15,92,57.2,24.3,0.621739130434783,0.264130434782609,11.7,45.5,0,0,54.5,34.5,370.2,0,0,"WET","1","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-6-10",7159,2024-09-06,250,2024,2025,"WET",9,6,0.597222222222222,"Seg1",10,25.56965,-80.30253,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.1,6.61,95.9,"mesohaline",12.89,8,NA,100,3,100,76.1,16,0.761,0.16,74.5,1.6,0,0,28.5,31,650,0,0,"WET","10","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-6-11",7159,2024-09-06,250,2024,2025,"WET",9,6,0.613888888888889,"Seg1",11,25.56839,-80.30331,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.3,6,85.8,"mesohaline",10.52,7.92,NA,86,24,100,78,12,0.78,0.12,60.5,17.5,0,0,45.5,33.5,633.5,0,0,"WET","11","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-6-2",7159,2024-09-06,250,2024,2025,"WET",9,6,0.404861111111111,"Seg1",2,25.62374,-80.29913,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.5,5.9,82.2,"mesohaline",10.79,7.86,NA,104,10,87.5,67.2,8.3,0.768,0.0948571428571428,0.2,67,0,0,35,34,218.5,0,1,"WET","2","2024",2024-09-06,1,"food"
"Standard","C-2024-9-6-3",7159,2024-09-06,250,2024,2025,"WET",9,6,0.426388888888889,"Seg1",3,25.61747,-80.30158,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30,6.89,97,"mesohaline",12.49,8.02,NA,96,54,92,26,59.5,0.282608695652174,0.646739130434783,0,26,0,0,34.5,31,508.4,0,0,"WET","3","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-6-5",7159,2024-09-06,250,2024,2025,"WET",9,6,0.447222222222222,"Seg1",5,25.61352,-80.30607,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.4,4.84,71.2,"mesohaline",11.14,7.78,NA,97,10,61.5,48.7,3.2,0.791869918699187,0.0520325203252033,2.7,46,0,0,21,23,180.9,0,0,"WET","5","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-6-6",7159,2024-09-06,250,2024,2025,"WET",9,6,0.485416666666667,"Seg1",6,25.60928,-80.30735,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.8,6.47,91.3,"mesohaline",10.76,7.95,NA,93,28,55,29,10.1,0.527272727272727,0.183636363636364,0,29,0,0,35.5,23,393.4,0,0,"WET","6","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-6-7",7159,2024-09-06,250,2024,2025,"WET",9,6,0.5125,"Seg1",7,25.59441,-80.30781,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.7,6.96,100.9,"mesohaline",15.3,8.01,NA,103,40,59.5,24.1,20,0.405042016806723,0.336134453781513,0.1,24,0,0,26,30,438.3,0,0,"WET","7","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-6-8",7159,2024-09-06,250,2024,2025,"WET",9,6,0.555555555555556,"Seg1",8,25.57971,-80.30504,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.2,6.52,95,"mesohaline",13.39,8.02,NA,82,0,89.5,20.6,60.1,0.230167597765363,0.671508379888268,9,11.6,0,0,5.5,16.5,727.9,0,1,"WET","8","2024",2024-09-06,1,"food"
"Standard","C-2024-9-6-9",7159,2024-09-06,250,2024,2025,"WET",9,6,0.575694444444444,"Seg1",9,25.57396,-80.30341,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.5,7.11,102.8,"mesohaline",11.75,8.07,NA,95,2,85,58.5,12,0.688235294117647,0.141176470588235,20,38.5,0,0,21,25.5,763.3,0,0,"WET","9","2024",2024-09-06,0,"no food"
"Standard","C-2024-9-9-12",7162,2024-09-09,253,2024,2025,"WET",9,9,0.514583333333333,"Seg1",12,25.56167,-80.30753,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31,5.77,83.3,"mesohaline",12.49,7.68,NA,100,11,15.5,8.5,2.5,0.548387096774194,0.161290322580645,0,8.5,0,0,9.5,22.5,334.7,0,2,"WET","12","2024",2024-09-09,2,"food"
"Standard","C-2024-9-9-13",7162,2024-09-09,253,2024,2025,"WET",9,9,0.531944444444444,"Seg1",13,25.55795,-80.30754,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.8,6.52,95.8,"mesohaline",12.79,7.83,NA,90,8,85.5,46.5,29.8,0.543859649122807,0.348538011695906,33,13.5,0,0,24,29,524,0,0,"WET","13","2024",2024-09-09,0,"no food"
"Standard","C-2024-9-9-4",7162,2024-09-09,253,2024,2025,"WET",9,9,0.453472222222222,"Seg1",4,25.61592,-80.30298,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.9,5.18,78.5,"polyhaline",19.44,7.8,NA,124,9,52.5,37.6,7.9,0.716190476190476,0.15047619047619,15.1,22.5,0,0,26.5,34,533.1,1,2,"WET","4","2024",2024-09-09,3,"food"
"Standard","C-2025-3-12-38",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.343055555555556,"Seg2",38,25.46923,-80.34003,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.6,5.03,69.5,"euhaline",33.53,8.08,NA,79,16,35,24.6,6.5,0.702857142857143,0.185714285714286,0,24.6,0,0,36.5,NA,89.4,0,0,"DRY","38","2025",2025-03-12,0,"no food"
"Standard","C-2025-3-12-39",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.375,"Seg2",39,25.46574,-80.33736,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.7,5.5,76,"euhaline",34.3,8.24,NA,101,17,90,45,36,0.5,0.4,1.5,43.5,0,0,43,NA,891.4,0,0,"DRY","39","2025",2025-03-12,0,"no food"
"Standard","C-2025-3-12-40",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.407638888888889,"Seg2",40,25.45871,-80.33711,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.9,4.85,68.5,"euhaline",36.07,8.17,NA,110,17,82,43.5,31.7,0.530487804878049,0.386585365853659,34.5,9,0,0,43,NA,651.7,1,0,"DRY","40","2025",2025-03-12,1,"food"
"Standard","C-2025-3-12-41",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.427777777777778,"Seg2",41,25.45532,-80.336,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.9,5.47,76.3,"euhaline",36.16,8.24,NA,94,33,91,14.7,72.1,0.161538461538462,0.792307692307692,8.7,6,0,0,66,NA,1070.1,1,0,"DRY","41","2025",2025-03-12,1,"food"
"Standard","C-2025-3-12-42",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.450694444444444,"Seg2",42,25.45055,-80.3306,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.1,5.91,83.3,"euhaline",36.48,8.26,NA,111,32,9.5,0,5.9,0,0.621052631578947,0,0,0,0,36.5,NA,1071.9,0,0,"DRY","42","2025",2025-03-12,0,"no food"
"Standard","C-2025-3-12-43",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.470833333333333,"Seg2",43,25.4446,-80.33097,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.8,5.47,77.5,"euhaline",36.49,8.21,NA,80,2,92.5,51,34.7,0.551351351351351,0.375135135135135,51,0,0,0,22.5,NA,728,0,0,"DRY","43","2025",2025-03-12,0,"no food"
"Standard","C-2025-3-12-44",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.498611111111111,"Seg2",44,25.44311,-80.33046,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.2,6.06,87,"euhaline",36.67,8.26,NA,64,87,57,42.5,6.3,0.745614035087719,0.110526315789474,18,24.5,0,0,46,NA,1541.6,3,0,"DRY","44","2025",2025-03-12,3,"food"
"Standard","C-2025-3-12-45",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.519444444444444,"Seg2",45,25.43775,-80.32418,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.9,5.94,84.1,"euhaline",35.96,8.24,NA,85,9,57,6.6,42.8,0.115789473684211,0.750877192982456,6.6,0,0,0,17.5,NA,1402.6,0,0,"DRY","45","2025",2025-03-12,0,"no food"
"Standard","C-2025-3-12-46",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.5375,"Seg2",46,25.43754,-80.32162,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22,6.54,92.6,"euhaline",36.16,8.26,NA,62,14,45,33,6.8,0.733333333333333,0.151111111111111,24,9,0,0,8,NA,2049,0,0,"DRY","46","2025",2025-03-12,0,"no food"
"Standard","C-2025-3-12-47",7346,2025-03-12,71,2025,2025,"DRY",3,12,0.558333333333333,"Seg2",47,25.43717,-80.31918,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23,6.34,91.6,"euhaline",37.54,8.27,NA,105,10,53,18.3,26.1222222222222,0.345283018867925,0.492872117400419,10.6,7.7,0,0,44.5,NA,1674.7,0,1,"DRY","47","2025",2025-03-12,1,"food"
"Standard","C-2025-3-13-18",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.347222222222222,"Seg2",18,25.53206,-80.32867,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.8,3.65,49.6,"polyhaline",27.9,8.07,NA,65,2,45,15,23.9,0.333333333333333,0.531111111111111,0,15,0,0,1.8,NA,261.2,0,0,"DRY","18","2025",2025-03-13,0,"no food"
"Standard","C-2025-3-13-19",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.370833333333333,"Seg2",19,25.52559,-80.33111,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.4,6.31,85.2,"polyhaline",26.74,8.26,NA,72,13,38,14,19.1,0.368421052631579,0.502631578947368,0,14,0,0,6.9,NA,193.54,0,0,"DRY","19","2025",2025-03-13,0,"no food"
"Standard","C-2025-3-13-20",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.396527777777778,"Seg2",20,25.51841,-80.33094,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.9,6.79,93.3,"polyhaline",27.09,8.31,NA,95,9,18.5,8.7,5.8,0.47027027027027,0.313513513513514,0.1,8.6,0,0,10,NA,497.1,0,0,"DRY","20","2025",2025-03-13,0,"no food"
"Standard","C-2025-3-13-21",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.417361111111111,"Seg2",21,25.51647,-80.33363,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.2,6.57,90.3,"polyhaline",28.36,8.3,NA,91,36,16,6.7,5.5,0.41875,0.34375,0,6.7,0,0,19.5,NA,592.6,1,0,"DRY","21","2025",2025-03-13,1,"food"
"Standard","C-2025-3-13-22",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.434722222222222,"Seg2",22,25.51545,-80.33409,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.2,6.7,92.4,"polyhaline",27.88,8.3,NA,107,23,17,8.6,5.7,0.505882352941176,0.335294117647059,0,8.6,0,0,7,NA,769.9,0,0,"DRY","22","2025",2025-03-13,0,"no food"
"Standard","C-2025-3-13-23",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.451388888888889,"Seg2",23,25.51442,-80.33473,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.3,7.08,97.1,"polyhaline",27.17,8.28,NA,84,14,32.5,17.2,11.5,0.529230769230769,0.353846153846154,6.6,10.6,0,0,12,NA,1020,1,0,"DRY","23","2025",2025-03-13,1,"food"
"Standard","C-2025-3-13-24",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.466666666666667,"Seg2",24,25.51187,-80.33528,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.4,6.4,87.5,"polyhaline",26.52,8.27,NA,95,15,27,12.3,9.5,0.455555555555556,0.351851851851852,1.3,11,0,0,12.1,NA,923.6,0,0,"DRY","24","2025",2025-03-13,0,"no food"
"Standard","C-2025-3-13-25",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.498611111111111,"Seg2",25,25.5095,-80.33537,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23,6.75,91.7,"polyhaline",27.39,8.31,NA,82,37,57,23.1,25.7,0.405263157894737,0.450877192982456,0,23.1,0,0,14,NA,1063.9,1,0,"DRY","25","2025",2025-03-13,1,"food"
"Standard","C-2025-3-13-26",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.518055555555556,"Seg2",26,25.50556,-80.3335,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.5,7.37,101.3,"polyhaline",27.62,8.36,NA,90,9,27,11.2,11.7,0.414814814814815,0.433333333333333,1.1,10.1,0,0,11.5,NA,765,1,0,"DRY","26","2025",2025-03-13,1,"food"
"Standard","C-2025-3-13-27",7347,2025-03-13,72,2025,2025,"DRY",3,13,0.534722222222222,"Seg2",27,25.50416,-80.33251,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,23.4,6.83,94.3,"polyhaline",28.35,8.37,NA,68,23,41.5,22,16,0.530120481927711,0.385542168674699,12.5,9.5,0,0,20.5,NA,1265.3,1,1,"DRY","27","2025",2025-03-13,2,"food"
"Standard","C-2025-3-14-28",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.36875,"Seg2",28,25.50513,-80.33662,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.6,5.15,71.3,"polyhaline",29.08,8.17,NA,75,25,62.5,27.5,27,0.44,0.432,27.5,0,0,0,24.9,NA,409.8,2,0,"DRY","28","2025",2025-03-14,2,"food"
"Standard","C-2025-3-14-29",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.390277777777778,"Seg2",29,25.50439,-80.3377,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.2,4.75,65,"polyhaline",29.18,8.09,NA,80,17,61.5,42,11.2,0.682926829268293,0.182113821138211,42,0,0,0,32.3,NA,439.8,1,1,"DRY","29","2025",2025-03-14,2,"food"
"Standard","C-2025-3-14-30",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.414583333333333,"Seg2",30,25.49719,-80.33931,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,23.4,4.94,70.3,"euhaline",30.74,8.13,NA,75,5,83,62,5.1,0.746987951807229,0.0614457831325301,62,0,0,0,33.9,NA,918.8,0,0,"DRY","30","2025",2025-03-14,0,"no food"
"Standard","C-2025-3-14-31",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.436805555555556,"Seg2",31,25.49319,-80.33863,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.3,4.9,71.4,"euhaline",31.19,8.16,NA,86,57,19.5,12,4.7,0.615384615384615,0.241025641025641,2,10,0,0,31.2222222222222,NA,933.1,0,0,"DRY","31","2025",2025-03-14,0,"no food"
"Standard","C-2025-3-14-32",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.457638888888889,"Seg2",32,25.49031,-80.34016,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.3,6.18,89.5,"euhaline",31.57,8.24,NA,98,13,50,38.5,7.1,0.77,0.142,0,38.5,0,0,28,NA,1028.5,0,0,"DRY","32","2025",2025-03-14,0,"no food"
"Standard","C-2025-3-14-33",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.481944444444444,"Seg2",33,25.48685,-80.33998,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.1,5.68,82.7,"euhaline",32.39,8.19,NA,101,27,51,32,10.4,0.627450980392157,0.203921568627451,16.5,15.5,0,0,30.4,NA,1057.5,3,0,"DRY","33","2025",2025-03-14,3,"food"
"Standard","C-2025-3-14-34",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.498611111111111,"Seg2",34,25.48516,-80.3398,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.3,5.89,87.2,"euhaline",32.32,8.19,NA,99,12,67.5,45.1,14.6,0.668148148148148,0.216296296296296,16.1,29,0,0,29.1,NA,1353.3,1,0,"DRY","34","2025",2025-03-14,1,"food"
"Standard","C-2025-3-14-35",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.51875,"Seg2",35,25.48018,-80.34023,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.6,5.86,86.2,"euhaline",32.3,8.19,NA,98,23,63.5,35.5,20.2,0.559055118110236,0.318110236220472,0,35.5,0,0,23.3,NA,1339.3,1,0,"DRY","35","2025",2025-03-14,1,"food"
"Standard","C-2025-3-14-36",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.536111111111111,"Seg2",36,25.47952,-80.34022,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.7,6.13,90.9,"euhaline",32.32,8.2,NA,89,27,64,41.1,14.8,0.6421875,0.23125,16,25.1,0,0,36,NA,1328.7,2,0,"DRY","36","2025",2025-03-14,2,"food"
"Standard","C-2025-3-14-37",7348,2025-03-14,73,2025,2025,"DRY",3,14,0.558333333333333,"Seg2",37,25.47701,-80.34032,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.9,6.19,90.9,"euhaline",31.72,8.16,NA,69,51,47,35.5,6.6,0.75531914893617,0.140425531914894,15,20.5,0,0,32.2,NA,1543.1,0,0,"DRY","37","2025",2025-03-14,0,"no food"
"Standard","C-2025-4-1-1",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.400694444444444,"Seg1",1,25.62915,-80.28863,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,26.4,4.3,65.2,"euhaline",34.14,7.93,NA,73,66,80,34.5,25,0.43125,0.3125,10,24.5,0,0,48,NA,948.5,1,0,"DRY","1","2025",2025-04-01,1,"food"
"Standard","C-2025-4-1-10",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.625694444444444,"Seg1",10,25.5694,-80.30252,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.5,5.54,87.2,"euhaline",33.62,7.71,NA,73,8,97.5,57.2,34.6,0.586666666666667,0.354871794871795,53.5,3.7,0,0,28,NA,1148.8,0,1,"DRY","10","2025",2025-04-01,1,"food"
"Standard","C-2025-4-1-2",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.433333333333333,"Seg1",2,25.62362,-80.29912,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,26.9,4.81,73.1,"euhaline",33.33,7.98,NA,81,41,65.5,43.5,12.9,0.66412213740458,0.196946564885496,0,35,0,8.5,40,NA,939.4,0,1,"DRY","2","2025",2025-04-01,1,"food"
"Standard","C-2025-4-1-3",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.458333333333333,"Seg1",3,25.61747,-80.30148,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,27.7,6.31,98.8,"euhaline",35.25,8.07,NA,75,12,74.5,51,12.1,0.684563758389262,0.16241610738255,0,51,0,0,40,NA,1259.6,0,0,"DRY","3","2025",2025-04-01,0,"no food"
"Standard","C-2025-4-1-4",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.657638888888889,"Seg1",4,25.61595,-80.30297,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.9,7.27,111.6,"euhaline",35.54,8.12,NA,103,5,78.5,56,16,0.713375796178344,0.203821656050955,10.5,45.5,0,0,26.5,NA,203.7,0,0,"DRY","4","2025",2025-04-01,0,"no food"
"Standard","C-2025-4-1-5",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.48125,"Seg1",5,25.61385,-80.30603,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,27.8,5.94,89.5,"euhaline",34.32,8.09,NA,86,11,72,54.1,10.9,0.751388888888889,0.151388888888889,0.1,54,0,0,28,NA,1148.8,4,0,"DRY","5","2025",2025-04-01,4,"food"
"Standard","C-2025-4-1-6",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.514583333333333,"Seg1",6,25.60925,-80.30738,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.6,7.08,107,"euhaline",33.8,8.13,NA,73,13,74,38.5,28.9,0.52027027027027,0.390540540540541,0,38.5,0,0,33.5,NA,1473.6,0,1,"DRY","6","2025",2025-04-01,1,"food"
"Standard","C-2025-4-1-7",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.543055555555556,"Seg1",7,25.59437,-80.3078,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.6,6.47,100.2,"euhaline",35.13,8.07,NA,85,62,93.5,38,53.5,0.406417112299465,0.572192513368984,0,38,0,0,34,NA,1502,1,0,"DRY","7","2025",2025-04-01,1,"food"
"Standard","C-2025-4-1-8",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.586805555555556,"Seg1",8,25.57983,-80.30488,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.5,7.45,117.5,"euhaline",34.83,8.08,NA,70,0,59,22,30.6,0.372881355932203,0.51864406779661,21,1,0,0,4.5,NA,1484.8,0,0,"DRY","8","2025",2025-04-01,0,"no food"
"Standard","C-2025-4-1-9",7366,2025-04-01,91,2025,2025,"DRY",4,1,0.605555555555556,"Seg1",9,25.57418,-80.3033,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.9,6.8,107.5,"euhaline",34.03,7.95,NA,66,12,87,62,20.2,0.71264367816092,0.232183908045977,58.5,3.5,0,0,17.5,NA,1350.5,0,0,"DRY","9","2025",2025-04-01,0,"no food"
"Standard","C-2025-4-2-11",7367,2025-04-02,92,2025,2025,"DRY",4,2,0.433333333333333,"Seg1",11,25.56837,-80.30318,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,26.5,5.06,76.5,"euhaline",33.7,7.63,NA,55,29,90,28.1,54.8,0.312222222222222,0.608888888888889,27,1.1,0,0,30.2,NA,812.7,0,0,"DRY","11","2025",2025-04-02,0,"no food"
"Standard","C-2025-4-2-12",7367,2025-04-02,92,2025,2025,"DRY",4,2,0.489583333333333,"Seg1",12,25.56152,-80.30752,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,27.3,5.47,81.2,"euhaline",33.57,7.66,NA,89,9,66,52,6.7,0.787878787878788,0.101515151515152,10,42,0,0,4.4,NA,866.7,0,0,"DRY","12","2025",2025-04-02,0,"no food"
"Standard","C-2025-4-2-13",7367,2025-04-02,92,2025,2025,"DRY",4,2,0.509722222222222,"Seg1",13,25.558,-80.30748,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,27.6,7.31,111.2,"euhaline",33.16,7.8,NA,88,6,88.5,57.5,19.3,0.649717514124294,0.218079096045198,54,3.5,0,0,9.7,NA,960.4,0,0,"DRY","13","2025",2025-04-02,0,"no food"
"Standard","C-2025-4-2-14",7367,2025-04-02,92,2025,2025,"DRY",4,2,0.545138888888889,"Seg1",14,25.55163,-80.31005,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,28.5,8.1,123.9,"euhaline",32.93,7.94,NA,99,25,87.5,56.5,22.5,0.645714285714286,0.257142857142857,50,6.5,0,0,25.9,NA,1170.2,0,0,"DRY","14","2025",2025-04-02,0,"no food"
"Standard","C-2025-4-2-15",7367,2025-04-02,92,2025,2025,"DRY",4,2,0.567361111111111,"Seg1",15,25.54517,-80.31235,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.1,7.53,115.3,"euhaline",31,7.96,NA,115,20,86,46,31.2,0.534883720930233,0.362790697674419,46,0,0,0,28,NA,1288.4,0,0,"DRY","15","2025",2025-04-02,0,"no food"
"Standard","C-2025-4-2-16",7367,2025-04-02,92,2025,2025,"DRY",4,2,0.588888888888889,"Seg1",16,25.54037,-80.31268,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,28.3,7.37,111.3,"euhaline",30.55,7.92,NA,115,16,66,38.5,20.3,0.583333333333333,0.307575757575758,18.5,20,0,0,16.1,NA,950.9,1,0,"DRY","16","2025",2025-04-02,1,"food"
"Standard","C-2025-4-2-17",7367,2025-04-02,92,2025,2025,"DRY",4,2,0.60625,"Seg1",17,25.53748,-80.31327,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.7,7.72,117.5,"euhaline",30.2,7.91,NA,98,1,77,57.5,11.7,0.746753246753247,0.151948051948052,46,11.5,0,0,21.5,NA,1064.2,0,0,"DRY","17","2025",2025-04-02,0,"no food"
"Standard","C-2025-9-12-1",7530,2025-09-12,255,2025,2026,"WET",9,12,0.440277777777778,"Seg1",1,25.6292166666667,-80.2887166666667,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.5,3.32,51,"polyhaline",26.09,7.56,NA,100,34,77.5,41.8,17.3,0.539354838709677,0.223225806451613,16.5,24.5,0,0.8,48.5,48.6,291.6,5,0,"WET","1","2025",2025-09-12,5,"food"
"Standard","C-2025-9-12-2",7530,2025-09-12,255,2025,2026,"WET",9,12,0.463888888888889,"Seg1",2,25.6239,-80.2990833333333,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30,4.04,61,"polyhaline",25.45,7.55,NA,115,29,26,13.2,2.5,0.507692307692308,0.0961538461538462,0.5,2.2,0,10.5,44,43.3,386.4,0,0,"WET","2","2025",2025-09-12,0,"no food"
